TransactionID,ProductType,SalesValue,TransactionDate
5622,Keyboard,1457.29,2024-05-13
5623,CPU,99.61,2024-06-07
5624,HDD,271.07,2024-05-30
5625,Monitor,1370.28,2024-09-01
5626,SSD,350.85,2024-05-08
5627,Keyboard,788.4,2024-10-04
5628,RAM,1348.47,2024-09-23
5629,SSD,1236.93,2024-02-23
5630,HDD,445.2,2024-11-25
5631,Monitor,446.57,2024-05-25
5632,HDD,592.08,2024-12-21
5633,CPU,815.11,2025-10-01
5634,SSD,942.62,2025-05-13
5635,GPU,885.21,2024-11-28
5636,GPU,438.11,2024-05-29
5637,Keyboard,455.11,2025-06-19
5638,Monitor,1013.7,2024-08-03
5639,RAM,218.83,2024-08-09
5640,Monitor,176.66,2025-04-22
5641,GPU,235.3,2025-12-06
5642,SSD,842.5,2024-10-23
5643,RAM,1348.38,2024-09-03
5644,SSD,57.84,2025-10-26
5645,Keyboard,515.82,2025-03-31
5646,HDD,642.03,2025-06-29
5647,CPU,1285.95,2024-04-12
5648,HDD,146.61,2025-01-13
5649,SSD,1346.88,2024-09-20
5650,RAM,1440.99,2024-11-02
5651,GPU,1226.59,2024-04-02
5652,HDD,1449.55,2024-12-18
5653,Keyboard,385.86,2024-10-20
5654,RAM,185.99,2024-10-17
5655,Monitor,476.8,2025-04-02
5656,RAM,877.74,2024-09-21
5657,CPU,374.43,2025-10-28
5658,SSD,1490.01,2025-08-01
5659,SSD,973.88,2025-01-27
5660,Monitor,879.25,2024-06-11
5661,Keyboard,865.5,2024-12-16
5662,CPU,70.79,2024-12-30
5663,Keyboard,976.37,2024-09-09
5664,SSD,468.0,2024-08-07
5665,Monitor,1310.82,2024-05-11
5666,HDD,1313.28,2025-12-08
5667,CPU,1227.99,2024-10-03
5668,RAM,150.05,2024-08-18
5669,CPU,945.36,2024-03-17
5670,Keyboard,561.83,2025-06-01
5671,GPU,115.16,2025-12-17
5672,Keyboard,478.19,2024-04-19
5673,Keyboard,377.14,2024-12-20
5674,CPU,1062.18,2025-07-01
5675,GPU,278.33,2024-10-12
5676,Monitor,973.21,2025-09-28
5677,HDD,1103.99,2024-04-04
5678,SSD,624.38,2024-11-22
5679,CPU,273.03,2025-02-14
5680,CPU,295.78,2025-08-31
5681,CPU,917.98,2024-10-20
5682,RAM,652.48,2024-08-03
5683,Keyboard,366.87,2025-04-06
5684,Monitor,394.76,2025-06-27
5685,CPU,1078.97,2025-06-11
5686,RAM,1115.46,2024-05-05
5687,Keyboard,335.25,2024-03-19
5688,HDD,520.76,2024-12-02
5689,SSD,232.21,2025-09-19
5690,SSD,1378.12,2025-05-22
5691,Monitor,466.07,2024-06-23
5692,RAM,986.81,2025-03-29
5693,RAM,964.92,2025-04-08
5694,RAM,65.21,2024-03-06
5695,HDD,680.09,2025-08-09
5696,Monitor,1107.44,2024-11-13
5697,RAM,102.8,2024-09-24
5698,Keyboard,1044.72,2025-08-20
5699,Monitor,743.77,2024-08-07
5700,Monitor,454.57,2024-03-06
5701,Monitor,514.39,2024-01-03
5702,RAM,899.11,2024-06-03
5703,SSD,1373.83,2024-05-15
5704,RAM,116.42,2024-05-28
5705,CPU,747.48,2025-05-25
5706,Monitor,839.26,2025-01-05
5707,GPU,309.11,2025-01-20
5708,HDD,966.43,2024-01-15
5709,SSD,1180.35,2024-01-04
5710,CPU,180.49,2025-06-26
5711,Monitor,1290.22,2024-01-21
5712,HDD,898.99,2025-03-31
5713,GPU,386.03,2024-10-04
5714,SSD,630.57,2025-10-08
5715,SSD,164.98,2025-03-27
5716,Monitor,852.79,2025-07-25
5717,RAM,1419.63,2025-01-02
5718,CPU,57.63,2024-02-16
5719,HDD,1171.32,2025-12-13
5720,CPU,1360.88,2025-07-08
5721,RAM,1408.23,2024-11-05
5722,Monitor,997.98,2024-02-23
5723,GPU,652.47,2024-06-19
5724,Monitor,752.34,2024-08-20
5725,CPU,1014.54,2024-03-04
5726,CPU,545.13,2025-11-14
5727,SSD,715.5,2025-03-21
5728,CPU,925.19,2025-07-16
5729,GPU,970.55,2024-11-20
5730,Monitor,934.95,2024-08-18
5731,RAM,863.78,2025-07-06
5732,GPU,665.21,2024-08-21
5733,GPU,1387.56,2024-03-31
5734,RAM,332.59,2024-04-28
5735,RAM,1027.73,2025-01-24
5736,CPU,289.16,2024-12-06
5737,SSD,617.43,2025-03-21
5738,RAM,858.29,2024-08-21
5739,SSD,192.17,2025-10-10
5740,GPU,932.51,2024-03-01
5741,Monitor,199.97,2024-05-06
5742,RAM,1186.64,2024-05-17
5743,Keyboard,899.22,2024-02-22
5744,RAM,965.26,2024-12-19
5745,RAM,534.33,2024-04-03
5746,GPU,808.14,2024-01-31
5747,Keyboard,1247.83,2024-04-15
5748,GPU,398.52,2025-02-03
5749,Monitor,356.31,2025-08-05
5750,RAM,159.1,2025-08-27
5751,CPU,545.21,2024-02-10
5752,GPU,1142.29,2024-01-03
5753,CPU,455.99,2024-10-28
5754,Monitor,1037.33,2024-01-15
5755,SSD,331.84,2024-10-30
5756,Monitor,756.05,2024-04-15
5757,HDD,245.97,2025-04-25
5758,RAM,1278.07,2024-11-13
5759,GPU,1311.86,2024-04-15
5760,Monitor,259.4,2025-07-07
5761,Keyboard,958.45,2024-10-19
5762,GPU,990.61,2024-07-23
5763,SSD,983.45,2024-04-01
5764,RAM,144.74,2024-11-24
5765,SSD,76.88,2024-05-06
5766,GPU,1205.42,2024-12-01
5767,Monitor,1442.89,2024-05-12
5768,GPU,1246.03,2025-11-23
5769,Monitor,171.25,2025-02-03
5770,CPU,931.97,2024-09-14
5771,CPU,1433.62,2025-05-18
5772,HDD,1188.11,2024-01-03
5773,RAM,1056.71,2024-04-07
5774,CPU,1148.57,2025-09-20
5775,GPU,671.42,2025-10-08
5776,HDD,500.92,2025-01-12
5777,Monitor,843.97,2025-01-25
5778,Keyboard,1325.42,2024-04-16
5779,Monitor,770.08,2024-08-12
5780,SSD,64.52,2024-01-31
5781,Keyboard,1310.35,2024-09-11
5782,SSD,1443.31,2025-05-06
5783,CPU,935.22,2025-01-29
5784,GPU,1452.8,2025-01-02
5785,SSD,495.5,2025-06-09
5786,GPU,1396.33,2025-04-08
5787,HDD,124.36,2025-10-13
5788,HDD,1069.18,2024-04-01
5789,Monitor,787.39,2025-08-31
5790,SSD,1309.93,2024-01-14
5791,SSD,1101.66,2024-02-18
5792,CPU,1412.42,2025-11-24
5793,CPU,1173.61,2025-09-03
5794,CPU,1187.32,2025-12-18
5795,HDD,1078.25,2024-12-02
5796,SSD,1476.56,2025-09-01
5797,SSD,371.74,2024-05-18
5798,RAM,1465.17,2024-12-31
5799,CPU,685.56,2025-11-10
5800,CPU,239.31,2025-08-17
5801,HDD,327.9,2024-03-22
5802,HDD,320.88,2024-08-30
5803,SSD,140.98,2025-12-09
5804,RAM,76.18,2025-04-24
5805,HDD,157.34,2025-04-20
5806,RAM,655.79,2024-06-03
5807,SSD,879.98,2024-01-24
5808,CPU,188.36,2025-02-20
5809,SSD,521.25,2024-01-20
5810,RAM,537.12,2025-05-03
5811,GPU,719.17,2024-07-27
5812,CPU,1400.61,2024-10-14
5813,GPU,1205.1,2025-08-19
5814,GPU,1188.52,2025-03-03
5815,GPU,522.12,2025-12-18
5816,HDD,825.93,2024-07-13
5817,CPU,905.28,2025-04-10
5818,Keyboard,1370.32,2025-03-25
5819,Monitor,189.04,2025-05-27
5820,CPU,1153.63,2024-09-13
5821,SSD,891.11,2024-03-30
5822,Keyboard,923.42,2024-12-10
5823,RAM,1326.52,2024-06-18
5824,HDD,262.03,2025-05-14
5825,HDD,510.08,2025-10-06
5826,GPU,218.3,2025-10-04
5827,CPU,650.83,2025-09-18
5828,HDD,1315.61,2025-02-21
5829,RAM,152.0,2024-02-12
5830,RAM,505.68,2025-12-26
5831,Monitor,752.61,2024-07-23
5832,CPU,1404.41,2024-04-20
5833,Monitor,1142.35,2024-12-13
5834,Keyboard,202.54,2025-12-21
5835,CPU,1438.73,2025-10-13
5836,Keyboard,769.43,2024-09-30
5837,CPU,1127.48,2025-05-27
5838,Monitor,1032.4,2025-07-12
5839,Keyboard,224.64,2024-04-27
5840,GPU,979.2,2024-01-30
5841,RAM,426.5,2024-10-02
5842,HDD,232.1,2024-07-21
5843,Monitor,933.63,2024-03-28
5844,HDD,792.32,2024-11-05
5845,GPU,953.73,2025-12-08
5846,Keyboard,173.06,2025-09-18
5847,SSD,1248.17,2025-02-04
5848,SSD,427.04,2025-09-01
5849,SSD,543.33,2025-11-09
5850,GPU,1350.81,2024-08-21
5851,Keyboard,426.23,2025-12-04
5852,SSD,719.06,2024-05-25
5853,CPU,580.88,2025-07-12
5854,CPU,711.69,2024-03-29
5855,SSD,396.72,2025-07-21
5856,Keyboard,724.49,2025-10-11
5857,Keyboard,729.03,2025-09-24
5858,RAM,1250.6,2024-07-03
5859,RAM,1421.68,2024-07-17
5860,Keyboard,713.27,2024-04-26
5861,RAM,1234.38,2024-09-25
5862,RAM,1314.15,2025-02-03
5863,Keyboard,154.95,2024-02-19
5864,SSD,1309.12,2024-05-04
5865,Keyboard,213.97,2024-05-27
5866,GPU,107.59,2025-05-04
5867,HDD,1313.17,2024-11-09
5868,SSD,671.65,2024-09-08
5869,SSD,1203.01,2024-06-18
5870,Monitor,1159.53,2025-07-13
5871,CPU,1459.94,2024-11-21
5872,RAM,198.68,2024-07-31
5873,Keyboard,349.64,2025-08-20
5874,RAM,461.58,2024-06-30
5875,GPU,460.93,2025-11-05
5876,GPU,996.59,2024-09-07
5877,GPU,82.35,2025-02-18
5878,HDD,900.17,2024-07-27
5879,SSD,773.71,2025-09-28
5880,RAM,269.54,2025-10-12
5881,GPU,518.81,2024-05-12
5882,Monitor,377.16,2024-12-12
5883,CPU,1465.26,2024-01-14
5884,CPU,545.92,2024-01-27
5885,GPU,113.91,2025-02-07
5886,CPU,61.59,2025-01-11
5887,HDD,1316.41,2025-10-04
5888,HDD,814.35,2025-09-24
5889,CPU,249.44,2025-02-14
5890,HDD,749.55,2025-10-02
5891,Keyboard,1002.49,2025-10-30
5892,CPU,1040.59,2024-06-06
5893,Keyboard,192.41,2025-10-15
5894,SSD,1000.03,2024-01-07
5895,HDD,669.81,2024-10-19
5896,SSD,1045.77,2024-11-15
5897,GPU,1086.32,2025-10-17
5898,Monitor,1107.47,2024-07-01
5899,Keyboard,888.04,2025-06-03
5900,GPU,1008.39,2025-01-24
5901,CPU,349.44,2025-11-04
5902,Keyboard,922.31,2025-10-04
5903,CPU,1399.1,2025-11-16
5904,Monitor,418.9,2025-11-13
5905,HDD,420.76,2024-06-02
5906,RAM,1229.6,2025-02-13
5907,Keyboard,367.81,2024-03-26
5908,SSD,152.16,2025-08-08
5909,HDD,347.62,2024-10-11
5910,SSD,706.33,2025-03-27
5911,HDD,137.96,2024-10-19
5912,GPU,160.29,2025-03-12
5913,Monitor,1156.33,2024-08-16
5914,Keyboard,1346.48,2024-03-04
5915,CPU,916.59,2024-05-25
5916,HDD,1383.91,2025-03-31
5917,CPU,798.21,2025-11-29
5918,HDD,196.04,2025-09-09
5919,HDD,1452.48,2024-06-07
5920,Monitor,1471.57,2025-08-31
5921,CPU,756.73,2024-02-27
5922,SSD,628.65,2024-01-07
5923,SSD,934.85,2024-10-16
5924,CPU,377.56,2025-05-14
5925,GPU,1244.11,2024-10-20
5926,HDD,1004.61,2024-04-15
5927,Keyboard,836.53,2025-09-01
5928,SSD,623.29,2025-02-24
5929,Monitor,596.59,2025-05-20
5930,HDD,1065.28,2025-03-23
5931,HDD,1486.46,2025-11-24
5932,HDD,1043.08,2024-03-01
5933,CPU,574.77,2025-02-28
5934,RAM,1467.86,2024-09-03
5935,RAM,955.95,2025-01-10
5936,Monitor,544.32,2024-12-12
5937,Monitor,617.46,2025-03-06
5938,Keyboard,990.99,2024-04-12
5939,Monitor,243.03,2024-12-10
5940,SSD,1252.1,2024-11-04
5941,HDD,772.94,2025-03-22
5942,SSD,83.6,2024-10-29
5943,GPU,376.26,2024-06-22
5944,RAM,553.39,2024-07-25
5945,HDD,1072.93,2024-12-03
5946,RAM,1049.02,2024-04-01
5947,CPU,308.08,2025-02-22
5948,Monitor,1227.86,2024-12-12
5949,Monitor,342.07,2024-10-12
5950,CPU,652.7,2024-05-17
5951,HDD,937.57,2024-09-10
5952,GPU,1378.81,2024-03-05
5953,RAM,1067.65,2024-02-20
5954,SSD,799.1,2025-07-21
5955,GPU,582.74,2025-12-03
5956,HDD,1350.74,2024-02-10
5957,Keyboard,630.41,2025-06-07
5958,HDD,1151.21,2024-05-12
5959,SSD,970.95,2024-04-15
5960,HDD,966.17,2025-02-08
5961,SSD,1107.96,2025-10-20
5962,GPU,622.72,2025-07-20
5963,Monitor,975.11,2025-11-12
5964,HDD,50.4,2025-05-24
5965,Monitor,739.66,2025-03-07
5966,CPU,828.92,2025-05-01
5967,Keyboard,1179.62,2024-12-21
5968,HDD,321.87,2025-04-14
5969,RAM,371.92,2024-09-27
5970,Keyboard,852.88,2025-01-28
5971,RAM,550.98,2024-12-26
5972,Keyboard,899.7,2025-02-11
5973,Keyboard,1228.24,2024-07-08
5974,CPU,823.23,2025-05-05
5975,SSD,738.61,2024-06-27
5976,GPU,129.96,2024-12-04
5977,GPU,1042.28,2025-12-19
5978,Keyboard,1090.42,2025-03-07
5979,HDD,478.21,2024-12-31
5980,Keyboard,1320.95,2024-07-14
5981,SSD,896.24,2025-04-26
5982,GPU,486.74,2024-10-28
5983,Monitor,794.62,2024-10-11
5984,SSD,1365.51,2024-05-13
5985,Keyboard,1165.64,2025-12-24
5986,SSD,188.33,2025-08-01
5987,SSD,1433.04,2025-11-01
5988,Keyboard,231.71,2025-12-26
5989,GPU,664.73,2025-06-23
5990,Keyboard,221.15,2024-11-11
5991,Monitor,389.38,2025-12-29
5992,Monitor,1351.59,2024-04-24
5993,SSD,544.53,2025-03-04
5994,CPU,464.64,2024-06-27
5995,SSD,1288.79,2025-12-02
5996,GPU,1367.88,2025-02-13
5997,Keyboard,1188.42,2024-01-01
5998,GPU,321.69,2024-06-13
5999,HDD,751.27,2024-08-29
6000,Keyboard,53.4,2024-08-08
6001,Monitor,934.52,2025-05-05
6002,Monitor,1041.12,2025-04-02
6003,CPU,1075.27,2025-11-19
6004,Keyboard,1020.45,2024-09-23
6005,SSD,713.09,2024-05-15
6006,HDD,1123.85,2025-05-22
6007,Monitor,1284.61,2025-01-06
6008,RAM,1306.02,2025-02-20
6009,RAM,837.17,2025-12-10
6010,HDD,566.67,2024-10-04
6011,Monitor,473.41,2025-06-19
6012,Monitor,1197.01,2024-11-11
6013,RAM,1326.16,2025-08-04
6014,HDD,866.23,2024-08-30
6015,GPU,1466.8,2024-07-18
6016,CPU,603.88,2025-09-24
6017,Monitor,1343.41,2024-05-26
6018,SSD,974.94,2024-04-28
6019,Monitor,1238.94,2025-08-30
6020,CPU,1457.37,2024-12-14
6021,CPU,646.74,2024-12-25
6022,SSD,1017.0,2025-12-05
6023,SSD,1220.03,2024-08-10
6024,RAM,257.22,2024-07-09
6025,HDD,1292.35,2025-12-04
6026,SSD,1447.65,2025-09-05
6027,SSD,446.24,2025-06-05
6028,SSD,1170.85,2025-05-22
6029,HDD,1350.23,2024-12-03
6030,Keyboard,255.73,2024-12-01
6031,CPU,814.31,2025-06-23
6032,SSD,778.58,2024-06-05
6033,CPU,845.23,2024-03-20
6034,GPU,190.39,2025-04-14
6035,CPU,321.72,2025-10-14
6036,GPU,767.27,2024-10-26
6037,SSD,1335.34,2025-03-12
6038,SSD,1044.37,2024-01-28
6039,Keyboard,1163.33,2025-11-29
6040,Monitor,117.55,2024-10-31
6041,GPU,1481.14,2024-07-12
6042,RAM,58.71,2024-04-02
6043,Keyboard,882.05,2025-11-04
6044,CPU,1418.7,2024-08-28
6045,RAM,981.94,2024-11-24
6046,CPU,811.12,2025-01-06
6047,CPU,652.38,2024-02-14
6048,RAM,175.97,2025-11-08
6049,Monitor,369.87,2024-12-30
6050,RAM,1333.84,2025-03-07
6051,Keyboard,272.68,2025-03-13
6052,GPU,945.2,2024-09-27
6053,CPU,1181.07,2024-10-31
6054,CPU,1224.44,2024-06-15
6055,CPU,752.81,2025-04-28
6056,HDD,1387.12,2024-05-17
6057,Monitor,495.25,2024-09-13
6058,RAM,1449.01,2025-07-28
6059,RAM,255.54,2024-03-14
6060,HDD,782.15,2024-02-16
6061,HDD,239.5,2025-05-28
6062,HDD,559.93,2025-10-29
6063,Monitor,1344.75,2025-02-25
6064,SSD,213.42,2025-11-22
6065,Keyboard,147.97,2025-04-24
6066,SSD,1192.3,2025-04-08
6067,Keyboard,333.94,2025-07-19
6068,CPU,954.7,2025-12-27
6069,HDD,640.2,2024-03-29
6070,Keyboard,100.99,2025-11-06
6071,GPU,1341.84,2025-05-05
6072,RAM,867.94,2025-06-12
6073,GPU,942.46,2025-04-27
6074,GPU,710.06,2024-01-23
6075,Keyboard,674.55,2024-05-13
6076,Monitor,82.24,2025-09-12
6077,Keyboard,1494.0,2024-12-30
6078,GPU,741.97,2025-05-04
6079,GPU,246.4,2024-11-05
6080,RAM,1459.28,2024-04-28
6081,GPU,888.4,2025-08-02
6082,CPU,358.15,2024-09-30
6083,GPU,304.03,2024-08-30
6084,Monitor,835.33,2025-05-10
6085,CPU,215.33,2024-04-20
6086,HDD,116.35,2025-12-03
6087,Monitor,309.13,2025-11-09
6088,Monitor,1298.78,2025-08-26
6089,RAM,1416.4,2025-04-08
6090,CPU,115.07,2024-04-13
6091,Monitor,230.09,2024-07-31
6092,Keyboard,1184.93,2025-10-27
6093,SSD,1068.88,2024-07-27
6094,GPU,1289.5,2024-12-16
6095,SSD,896.93,2024-01-14
6096,RAM,644.35,2025-03-30
6097,SSD,780.75,2025-05-25
6098,GPU,96.28,2025-08-22
6099,CPU,899.37,2025-04-01
6100,HDD,1421.25,2025-06-26
6101,SSD,1476.33,2025-06-23
6102,Keyboard,815.58,2025-02-24
6103,Monitor,1146.05,2024-09-25
6104,Monitor,105.75,2024-09-14
6105,CPU,703.78,2024-05-03
6106,SSD,939.12,2025-10-04
6107,CPU,389.11,2025-12-05
6108,Monitor,609.18,2025-07-04
6109,CPU,1230.85,2024-03-27
6110,RAM,1331.27,2024-07-07
6111,HDD,339.65,2024-08-20
6112,CPU,245.0,2024-01-08
6113,SSD,301.9,2024-11-17
6114,CPU,495.24,2025-07-22
6115,Keyboard,234.89,2025-12-08
6116,RAM,615.31,2025-09-26
6117,SSD,715.84,2024-07-13
6118,HDD,814.65,2025-05-04
6119,SSD,734.91,2024-02-01
6120,RAM,561.58,2024-12-12
6121,RAM,1425.27,2024-02-29
6122,HDD,1062.21,2025-07-19
6123,RAM,288.92,2024-06-30
6124,SSD,865.19,2024-01-20
6125,CPU,198.96,2025-12-12
6126,SSD,1259.7,2024-01-04
6127,HDD,819.18,2025-04-10
6128,CPU,638.33,2024-05-26
6129,RAM,1133.11,2025-04-10
6130,HDD,1239.63,2025-01-30
6131,HDD,632.52,2025-08-03
6132,SSD,359.45,2024-01-31
6133,GPU,1052.58,2025-03-22
6134,RAM,243.93,2024-03-13
6135,SSD,131.24,2024-06-19
6136,CPU,1068.17,2024-05-02
6137,RAM,1130.23,2025-07-27
6138,CPU,502.0,2025-02-21
6139,CPU,771.16,2025-03-29
6140,SSD,946.84,2024-04-24
6141,Keyboard,146.33,2024-08-22
6142,CPU,494.17,2024-09-08
6143,HDD,395.11,2025-04-08
6144,CPU,341.38,2024-01-04
6145,Monitor,578.84,2024-08-01
6146,RAM,1002.28,2025-10-15
6147,RAM,541.08,2024-04-18
6148,Keyboard,122.41,2025-01-28
6149,HDD,170.14,2024-01-27
6150,RAM,1000.24,2025-03-26
6151,Monitor,1087.82,2025-02-22
6152,CPU,879.81,2024-03-24
6153,CPU,124.23,2025-06-10
6154,Monitor,991.3,2024-10-24
6155,Keyboard,300.5,2025-08-23
6156,RAM,245.23,2025-05-21
6157,Keyboard,785.12,2024-06-10
6158,RAM,187.01,2025-12-18
6159,Monitor,1462.85,2025-12-30
6160,HDD,257.85,2025-08-09
6161,Keyboard,1409.07,2025-10-20
6162,GPU,340.2,2024-05-05
6163,GPU,1143.7,2025-10-15
6164,SSD,451.66,2024-05-17
6165,RAM,669.38,2025-08-25
6166,GPU,577.05,2024-12-26
6167,RAM,1062.13,2024-12-12
6168,Monitor,339.18,2024-08-31
6169,HDD,326.99,2025-07-17
6170,SSD,891.86,2024-06-13
6171,Keyboard,1323.64,2025-04-20
6172,CPU,1242.89,2024-09-11
6173,HDD,671.53,2025-09-04
6174,GPU,856.11,2024-11-12
6175,GPU,1494.01,2024-10-05
6176,RAM,427.48,2025-06-13
6177,GPU,1033.08,2025-10-27
6178,Keyboard,233.7,2024-02-27
6179,SSD,499.84,2024-02-14
6180,CPU,658.45,2024-11-28
6181,CPU,982.41,2025-08-05
6182,Keyboard,1119.25,2025-09-12
6183,GPU,1284.44,2025-11-10
6184,RAM,1499.65,2024-03-21
6185,GPU,973.21,2024-04-25
6186,HDD,1072.38,2024-11-01
6187,RAM,1033.05,2024-08-08
6188,GPU,311.68,2025-04-22
6189,Monitor,664.87,2025-11-23
6190,GPU,800.53,2025-10-15
6191,HDD,1044.92,2024-04-08
6192,CPU,271.3,2024-12-26
6193,Monitor,442.01,2025-07-17
6194,CPU,708.05,2024-03-04
6195,Keyboard,169.63,2025-11-04
6196,GPU,248.05,2024-07-18
6197,SSD,144.82,2024-05-11
6198,Monitor,1429.38,2024-04-01
6199,Monitor,683.65,2024-06-11
6200,HDD,171.29,2025-08-22
6201,GPU,130.84,2025-05-01
6202,CPU,389.92,2025-11-13
6203,Keyboard,285.02,2025-11-28
6204,RAM,115.53,2024-06-05
6205,Monitor,1231.93,2024-10-20
6206,Monitor,1089.88,2024-06-06
6207,RAM,546.42,2025-06-02
6208,SSD,291.23,2025-02-10
6209,RAM,185.03,2024-04-18
6210,CPU,773.69,2025-11-30
6211,SSD,607.37,2024-10-13
6212,GPU,192.73,2024-12-23
6213,GPU,1215.73,2024-08-28
6214,GPU,1233.41,2025-11-27
6215,RAM,547.47,2024-07-07
6216,CPU,561.11,2025-08-20
6217,Monitor,585.52,2024-08-23
6218,Monitor,1435.39,2024-07-04
6219,RAM,461.69,2025-11-03
6220,GPU,1006.98,2024-03-14
6221,CPU,1134.41,2025-08-08
6222,Monitor,1475.77,2024-01-01
6223,RAM,198.55,2025-05-31
6224,CPU,221.23,2024-04-15
6225,HDD,1422.85,2024-08-28
6226,CPU,333.82,2025-03-31
6227,GPU,193.73,2025-09-08
6228,Monitor,980.46,2025-10-30
6229,RAM,74.4,2024-08-24
6230,CPU,1260.34,2025-03-30
6231,RAM,821.02,2025-10-15
6232,HDD,959.78,2025-06-08
6233,Keyboard,725.37,2024-08-21
6234,SSD,104.68,2024-03-15
6235,HDD,1175.2,2024-10-29
6236,GPU,675.59,2024-10-15
6237,SSD,137.58,2024-12-02
6238,SSD,1149.71,2025-10-13
6239,SSD,177.15,2025-08-11
6240,GPU,1186.49,2025-12-02
6241,RAM,753.45,2024-02-01
6242,CPU,1316.79,2024-11-01
6243,Monitor,221.61,2024-10-08
6244,RAM,210.26,2025-07-29
6245,HDD,145.09,2024-03-04
6246,RAM,1037.07,2025-04-17
6247,RAM,620.44,2024-04-04
6248,Keyboard,1356.48,2024-07-16
6249,GPU,1405.48,2025-10-23
6250,CPU,984.96,2025-11-10
6251,SSD,165.19,2024-10-04
6252,GPU,76.33,2025-12-27
6253,RAM,579.6,2025-07-15
6254,Keyboard,474.43,2024-12-29
6255,HDD,967.39,2025-07-02
6256,Monitor,725.81,2024-09-24
6257,Monitor,122.99,2024-09-05
6258,RAM,1090.66,2024-03-16
6259,Monitor,504.98,2025-04-08
6260,Monitor,950.12,2024-08-29
6261,RAM,519.17,2025-03-24
6262,HDD,630.36,2024-04-11
6263,Keyboard,827.19,2024-03-17
6264,HDD,324.47,2025-04-30
6265,SSD,525.27,2025-05-22
6266,SSD,126.12,2024-08-24
6267,Monitor,742.74,2024-01-11
6268,RAM,993.14,2025-04-19
6269,CPU,1306.81,2025-10-17
6270,RAM,494.37,2025-05-16
6271,RAM,422.04,2024-02-13
6272,SSD,130.21,2024-12-16
6273,CPU,848.59,2025-09-30
6274,GPU,572.92,2024-04-18
6275,SSD,55.95,2024-01-05
6276,RAM,141.79,2024-09-20
6277,Monitor,1429.35,2025-01-20
6278,RAM,403.79,2025-12-24
6279,RAM,702.01,2024-01-02
6280,GPU,643.32,2025-11-12
6281,CPU,489.34,2025-06-14
6282,Monitor,147.59,2025-02-03
6283,GPU,81.3,2025-06-22
6284,CPU,1384.92,2025-03-10
6285,CPU,114.57,2024-11-18
6286,Monitor,1272.83,2024-06-30
6287,RAM,267.28,2025-09-04
6288,CPU,1120.62,2024-02-19
6289,HDD,386.42,2025-05-25
6290,CPU,1329.2,2024-11-14
6291,Keyboard,968.25,2024-07-06
6292,HDD,999.3,2025-08-17
6293,HDD,139.11,2025-04-23
6294,SSD,1214.66,2025-02-25
6295,Keyboard,1207.21,2025-09-21
6296,CPU,1022.68,2025-02-27
6297,SSD,541.05,2024-03-01
6298,CPU,873.71,2025-12-21
6299,SSD,603.14,2024-08-14
6300,Monitor,1049.45,2025-06-20
6301,CPU,66.19,2025-12-27
6302,CPU,458.95,2025-01-14
6303,GPU,1259.6,2024-07-09
6304,HDD,805.58,2024-08-05
6305,RAM,100.12,2024-02-26
6306,RAM,529.26,2024-01-15
6307,SSD,1419.86,2025-05-01
6308,HDD,1493.58,2025-05-17
6309,SSD,584.66,2025-06-17
6310,Keyboard,659.66,2024-12-21
6311,Monitor,567.31,2024-12-17
6312,SSD,1196.82,2024-10-06
6313,GPU,597.23,2024-08-03
6314,Keyboard,1180.74,2025-01-14
6315,GPU,1228.27,2025-03-22
6316,Monitor,1241.88,2024-12-01
6317,CPU,1189.73,2025-11-24
6318,Monitor,402.1,2025-01-14
6319,Keyboard,485.51,2025-11-08
6320,CPU,1082.78,2024-03-14
6321,GPU,76.74,2024-05-02
6322,SSD,708.41,2025-05-16
6323,GPU,1271.31,2024-08-06
6324,HDD,1000.62,2024-03-11
6325,Keyboard,957.64,2024-02-01
6326,SSD,621.29,2024-04-01
6327,CPU,503.03,2025-03-06
6328,Monitor,696.68,2024-04-24
6329,Monitor,1491.02,2025-12-25
6330,CPU,980.87,2025-12-08
6331,RAM,995.95,2024-06-18
6332,HDD,865.59,2024-07-03
6333,Keyboard,1100.59,2025-02-13
6334,RAM,1244.73,2025-12-30
6335,Monitor,970.31,2024-03-15
6336,RAM,1185.82,2024-07-08
6337,CPU,663.8,2024-11-14
6338,SSD,613.76,2025-11-12
6339,Monitor,579.99,2025-07-31
6340,HDD,349.11,2024-06-25
6341,HDD,699.55,2025-08-06
6342,Monitor,713.88,2024-06-17
6343,Monitor,842.16,2024-08-03
6344,GPU,958.53,2025-10-02
6345,HDD,330.75,2025-01-04
6346,HDD,871.69,2025-04-29
6347,CPU,71.65,2024-12-25
6348,Keyboard,475.94,2024-12-15
6349,SSD,1456.64,2025-09-27
6350,RAM,306.67,2024-05-20
6351,RAM,988.53,2024-06-12
6352,Keyboard,728.83,2025-12-12
6353,SSD,130.86,2024-07-29
6354,CPU,1332.41,2025-10-08
6355,RAM,982.99,2025-06-04
6356,Keyboard,294.46,2025-07-29
6357,Keyboard,134.63,2025-03-21
6358,Monitor,1444.7,2024-06-14
6359,Monitor,993.31,2025-11-17
6360,Keyboard,507.87,2024-03-21
6361,CPU,154.26,2024-07-11
6362,RAM,1041.73,2025-11-28
6363,HDD,443.03,2024-07-29
6364,RAM,1100.38,2025-05-19
6365,Keyboard,1361.56,2024-07-15
6366,Keyboard,684.73,2024-03-04
6367,SSD,65.45,2024-05-08
